typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,8,ALB,Albania,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,42953.0,,42953.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,36,AUS,Australia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,7844569.0,,7844569.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,32,ARG,Argentina,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,422332.0,,422332.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,40,AUT,Austria,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,74.0,,74.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,56,BEL,Belgium,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1534.0,,1534.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,2352468.0,,2352468.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,76,BRA,Brazil,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,4976202.0,,4976202.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,100,BGR,Bulgaria,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,909909.0,,909909.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,2793240.0,,2793240.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,152,CHL,Chile,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,6805544.0,,6805544.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,156,CHN,China,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,5813340.0,,5813340.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,170,COL,Colombia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,8732.0,,8732.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,203,CZE,Czechia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,283929.0,,283929.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,208,DNK,Denmark,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,859430.0,,859430.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,218,ECU,Ecuador,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,104587.0,,104587.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,231,ETH,Ethiopia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,11988.0,,11988.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,251,FRA,France,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,3664510.0,,3664510.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,628959.0,,628959.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,300,GRC,Greece,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,74.0,,74.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,320,GTM,Guatemala,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,36404.0,,36404.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,348,HUN,Hungary,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,2957.0,,2957.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,360,IDN,Indonesia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,837025.0,,837025.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,376,ISR,Israel,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,869499.0,,869499.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,2323086.0,,2323086.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,392,JPN,Japan,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,653631.0,,653631.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,384,CIV,Côte d'Ivoire,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,697.0,,697.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,404,KEN,Kenya,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,37128.0,,37128.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,27503.0,,27503.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,422,LBN,Lebanon,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,3290.0,,3290.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,450,MDG,Madagascar,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,107556.0,,107556.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,454,MWI,Malawi,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,144625.0,,144625.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,484,MEX,Mexico,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1597998.0,,1597998.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,490,S19,"Other Asia, nes",0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,88808.0,,88808.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,504,MAR,Morocco,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,153516.0,,153516.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,516,NAM,Namibia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,5666.0,,5666.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,528,NLD,Netherlands,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,660795.0,,660795.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,554,NZL,New Zealand,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,387582.0,,387582.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,586,PAK,Pakistan,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,661.0,,661.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,600,PRY,Paraguay,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1739722.0,,1739722.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,604,PER,Peru,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1852003.0,,1852003.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,608,PHL,Philippines,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,245392.0,,245392.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,616,POL,Poland,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,104940.0,,104940.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,642,ROU,Romania,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,132.0,,132.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,688,SRB,Serbia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,18921.0,,18921.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,699,IND,India,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1458730.0,,1458730.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,704,VNM,Viet Nam,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,111064.0,,111064.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,705,SVN,Slovenia,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,5540.0,,5540.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,710,ZAF,South Africa,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,452781.0,,452781.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,724,ESP,Spain,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1192709.0,,1192709.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,716,ZWE,Zimbabwe,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,126250.0,,126250.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,757,CHE,Switzerland,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,10.0,,10.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,764,THA,Thailand,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1194035.0,,1194035.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,792,TUR,Türkiye,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,190775.0,,190775.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,804,UKR,Ukraine,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,336179.0,,336179.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,818,EGY,Egypt,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,431397.0,,431397.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,6674.0,,6674.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,834,TZA,United Rep. of Tanzania,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,9592.0,,9592.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,842,USA,USA,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,19603419.0,,19603419.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,858,URY,Uruguay,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,800905.0,,800905.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,860,UZB,Uzbekistan,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,15587.0,,15587.0,0,True,False
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,862,VEN,Venezuela,0,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,99327.0,,99327.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,8,ALB,Albania,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,17146.0,,17146.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,32,ARG,Argentina,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,458690.0,,458690.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,36,AUS,Australia,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,9884862.0,,9884862.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,56,BEL,Belgium,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,8568.0,,8568.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,9815062.0,,9815062.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,76,BRA,Brazil,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,2585233.0,,2585233.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,100,BGR,Bulgaria,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,498536.0,,498536.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,124,CAN,Canada,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1659855.0,,1659855.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,152,CHL,Chile,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,6023966.0,,6023966.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,156,CHN,China,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,3195119.0,,3195119.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,203,CZE,Czechia,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,197359.0,,197359.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,208,DNK,Denmark,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,1065560.0,,1065560.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,218,ECU,Ecuador,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,42967.0,,42967.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,246,FIN,Finland,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,2705.0,,2705.0,0,True,False
C,A,20100101,2010,52,2010,32,ARG,Argentina,M,Import,251,FRA,France,0,W00,World,H3,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,False,,False,2663285.0,,2663285.0,0,True,False
