Day;Index Trading Symbol;Index Name;Index ISIN;Trading Symbol;Instrument;ISIN;Country;Transparency Level;Instrument Exchange;Index Value (close);Index Settlement Value (Future);Index Settlement Value (Kassa);Index Settlement Value (Option);Constant A (last regular rebalancing) (Index);Kt (last regular rebalancing) (Index);Market Cap. (in Mio.) (last regular rebalancing) (Index);# Constituents;Performance (1d) (Index);Performance (1m) (Index);Performance (12m) (Index);Performance (ytd) (Index);Volatility (1m) (Index);Volatility (12m) (Index);Sharpe Ratio (1m) (Index);Sharpe Ratio (12m) (Index);pit;pi0 (last regular rebalancing);qi0 (last regular rebalancing);qit (last regular rebalancing);ffit (last regular rebalancing);ci (last regular rebalancing);Market Cap. (in Mio.) (last regular rebalancing);Weight (last regular rebalancing);Fi (last regular rebalancing);Fi (norm 1m EUR) (last regular rebalancing);Fi (norm Index) (last regular rebalancing);Quintil;Performance (1d);Performance (1m);Performance (12m);Performance (ytd);Volatility (1m);Volatility (12m);Sharpe Ratio (1m);Sharpe Ratio (12m);Beta (1m);Beta (12m);Correlation (1m);Correlation (12m)
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;CEC;CECONOMY AG  INH O.N.;DE0007257503;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;2.416;213.31;7198246;485221084;1;1;828.76;0.4874;5.29293320245004;2853.71888586816;5.69499555739394;2;0.0795352993744416;0.223910840932118;-0.36666640551711;0.301023155627356;0.449296532257613;0.616619651004104;1.63130477058394;-0.578499120562828;1.67468802225304;1.44596232179804;0.57744211163068;0.562290661018784
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;CWC;CEWE STIFT.KGAA  O.N.;DE0005403901;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;96.5;171.28;600000;7442003;1;1;657.87;0.3869;0.0811795407708063;43.7684701058611;0.0873461096820608;4;0.038751345532831;0.101598173515982;-0.105298922051575;0.0879368658399098;0.246441975941748;0.31424875232154;1.33778611579072;-0.316407176830005;0.331068921699443;0.824976083359735;0.208118811650046;0.629490312957663
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;CLIQ;CLIQ DIGITAL AG  O.N.;DE000A0HHJR3;n/a;Scale;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;30.95;4.79;3575950;6508714;1;1;161.09;0.0947;0.0709989519660927;38.2795403517843;0.0763921819076349;5;0.0420875420875422;0.213725490196078;0.285947724771298;0.228174603174603;0.347070233641549;0.547843812418878;2.0150373087045;0.521503528631819;1.4608160494332;1.25745551651865;0.652057311285561;0.550373005564485
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;C0M;COM.CHARG.SOL.AG INH.O.N.;DE000A2QDNX9;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;6.76;46.8;3423480;5069785;1;1;34.47;0.0203;0.0553026944636709;29.8168024409078;0.0595036036231733;5;0.0938511326860842;0.959420289855072;-0.824415584415584;1.3719298245614;2.63934511052317;2.19452740131818;1.19644922787008;-0.367874346561156;4.96027872494035;1.95715777856871;0.291150476731423;0.213848439479654
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;COP;COMPUGROUP MED. NA O.N.;DE000A288904;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;44.6;;;;;;;;;;;1;-0.00223713646532442;0.213935764833968;-0.237785234554323;0.239577543079489;0.364968848425266;0.428575836300132;1.91811637486434;-0.536303327409115;1.39419138623011;1.09875455714905;0.591798967780688;0.614743949783909
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;CE2;CROPENERGIES AG;DE000A0LAUP1;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;12.12;7.5;85000000;87250000;1;1;1125.53;0.662;0.951748465064156;513.141289614689;1.02404528320666;3;-0.0130293159609121;-0.053125;0.0260699856649935;-0.0691244239631336;0.393015634301692;0.488748673101402;-0.459067089147742;0.0611471362453263;0.511349881821611;0.76533234927046;0.201565378396004;0.37547907071237
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DMP;DERMAPHARM HLDG INH O.N.;DE000A2GS5D8;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;37.98;28;53840000;53840000;1;1;1965.16;1.1558;0.587302433914661;316.647874302061;0.631915163872166;1;0.00476190476190474;0.00369978858350972;-0.445901287556194;0.0122601279317698;0.341817241623837;0.374170550244659;0.0202600568734337;-1.16179823981854;0.475551575392191;0.845969671104641;0.215531754825325;0.542133751516208
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DEQ;DEUTSCHE EUROSHOP NA O.N.;DE0007480204;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;21.76;;;;;;;;;;;2;0.00740740740740753;-0.0611119117447405;0.359791713821647;-0.00763094469222569;0.290771071420444;0.503912116747916;-0.711049453628631;0.711220419472235;0.507367862221839;0.693264998509782;0.270320737262211;0.329887399951549
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DWNI;DEUTSCHE WOHNEN SE INH;DE000A0HN5C6;n/a;General Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;23.5;229;3765776;400296988;1;1;7993.93;4.7015;4.36655637706367;2354.25687852373;4.6982491970571;1;0.078971533516988;0.148582600195504;-0.349431294949877;0.18179532310787;0.430891607909602;0.372176352477945;1.12462093110764;-0.912868666074901;1.41854467692341;0.931182796258893;0.510014575701313;0.599939454064139
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DEZ;DEUTZ AG O.N.;DE0006305006;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;5.175;41.41;6360000;120861783;1;1;488.04;0.287;1.31839560407068;710.821446346713;1.41854371118735;4;0.0267857142857144;0.260350706768785;-0.115112851993282;0.279041028675774;0.201805607747624;0.390822124369965;4.22722770655026;-0.279132453344313;0.563214434479737;1.30689536217028;0.432362631944899;0.801831162598583
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DIC;DIC ASSET AG NA O.N.;DE000A1X3XX4;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;9.33;28;20340000;83152366;1;1;607.84;0.3575;0.907050277443587;489.041975057337;0.975951727103424;3;0.0566251415628538;0.191570881226054;-0.360985659070278;0.224409448818898;0.414643324718566;0.363028344798769;1.51049793747638;-0.967202565682794;1.94375291980199;1.006696808829;0.726229666672763;0.664935333925
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DRW3;DRAEGERWERK VZO O.N.;DE0005550636;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;42.35;107.37;443000;8600000;1;1;340.56;0.2003;0.0938113100235157;50.5789695207602;0.10093741473441;5;0.00833333333333353;0.0071343638525565;-0.17437063171752;0.0143712574850299;0.333856683306345;0.295296359743549;0.0546602689183308;-0.566965872838492;0.452769036082721;0.646463270103466;0.210099127808237;0.524936796518967
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DBAN;DT.BETEILIG.AG   NA O.N.;DE000A1TNUT7;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;30.45;135.49;450000;18804992;1;1;500.21;0.2942;0.205130341221132;110.597339210016;0.220712474021077;4;0.0252525252525253;0.103260869565218;-0.138979592987489;0.0913978494623657;0.179561684665076;0.359036730352991;1.86659197884203;-0.369279595681731;0.453248201185611;0.865742453367243;0.391047958724229;0.5781906832764
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DR0;DT.ROHSTOFF AG NA O.N.;DE000A0XYG76;n/a;Scale;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;26.5;8.7;1160705;5081747;1;1;128.06;0.0753;0.0554331794509385;29.8871542587459;0.0596440005249236;5;-0.0185185185185184;0.0557768924302788;0.16442033558519;0.0192307692307694;0.258264328462126;0.509748407735236;0.691610663993167;0.325796161184472;0.345592784696767;0.531816408328367;0.207304078555844;0.250165323373269
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;DWS;DWS GROUP GMBH+CO.KGAA ON;DE000DWS1007;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;31.68;;;;;;;;;;;1;-0.0434782608695652;0.038688524590164;-0.0608525504350327;0.0434782608695652;0.251309279257739;0.31889794128199;0.48657050656753;-0.174597258254297;0.38099151763487;1.01764625059073;0.234862882878354;0.765184873912447
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;EUZ;ECKERT+ZIEGLER AG O.N.;DE0005659700;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;55.4;24;3000000;21171932;1;1;1012.87;0.5957;0.230949613563813;124.517965502745;0.248493032675898;2;0.0326188257222741;0.160452450775032;-0.285711201082268;0.193965517241379;0.378443407396077;0.564105436024922;1.38388844812659;-0.491085011051498;0.670423775686345;1.49710366636711;0.274445471353205;0.636374610443068
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;EIN3;EINHELL GERMANY VZO O.N.;DE0005654933;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;159.6;127.82;1680000;1680000;1;1;240.91;0.1417;0.0183259303301752;9.88054288312525;0.0197180065992801;5;0.00757575757575757;0.106796116504854;-0.23832735328228;0.131914893617021;0.33838172960552;0.419598654519127;1.02494825802403;-0.549049173955576;0.819633046318393;1.04980987693483;0.375249532260531;0.59992619133432
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;ELG;ELMOS SEMICOND. INH O.N.;DE0005677108;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;67.5;22;19300000;17700000;1;1;1030.14;0.6059;0.193076765978631;104.098576804355;0.207743283813844;2;0.0530421216848673;0.271186440677966;0.233309438189347;0.259328358208955;0.415993887207704;0.434271863431618;2.13657613852707;0.538572120962609;0.794159310984479;1.03384491753389;0.295752407431287;0.570840739292905
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;ZIL2;ELRINGKLINGER AG NA O.N.;DE0007856023;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;8.32;183.04;120000;63359990;1;1;430.85;0.2534;0.691149263369402;372.637558493683;0.743650417232333;4;0.0591979630808401;0.166082690960056;-0.20752502013478;0.196261682242991;0.38590161748198;0.496064916191514;1.40524368748749;-0.403292534998876;1.79359740232798;1.64071676612149;0.72003892151218;0.793078831774254
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;EKT;ENERGIEKONTOR O.N.;DE0005313506;n/a;General Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;77;;;;;;;;;;;3;;;;;;;;;;;;
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;FIE;FIELMANN AG O.N.;DE0005772206;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;35.4;25.56;8000000;84000000;1;1;2837.52;1.6688;0.916296516508758;494.027144156262;0.985900329964003;1;0.0284718187100521;-0.0317286652078775;-0.339957835417476;-0.0437601296596435;0.219541759983575;0.326596840743309;-0.500492099616172;-1.01171432662606;0.871230051381275;0.751900630316267;0.614785068448427;0.55203895438939
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;FYB;FORMYCON AG;DE000A1EWVY8;n/a;Scale;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;80;2.713;1178162;15128775;1;1;1360.08;0.7999;0.165029093232676;88.976494140865;0.177565050767276;2;-0.0123456790123457;-0.0950226244343892;0.45985401459854;-0.0751445086705202;0.3598598281156;0.428550882399939;-0.885213895824553;1.06613085388853;0.954229265358108;0.674610610640961;0.410796721623182;0.377460950474488
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;VH2;FR.VORWERK GRP SE INH ON;DE000A255F11;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;11.72;47.68;20000000;20000000;1;1;418;0.2458;0.21816583726399;117.625510513396;0.234738173800953;5;0.0017094017094017;-0.485964912280702;-0.602828930639731;-0.468480725623583;1.55679623673082;0.706851385507244;-1.03253812966891;-0.833536152792324;-1.9945494424744;0.840014309895441;-0.198481776626577;0.284957325459978
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;GFT;GFT TECHNOLOGIES SE;DE0005800601;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;42.05;44;6500000;26325946;1;1;891.13;0.5241;0.287171102542829;154.830141899904;0.308985224381125;3;0.0605296343001263;0.231332357247438;-0.078752204683482;0.238586156111929;0.372075756759201;0.511252797271261;2.03562736197133;-0.143370679917714;1.05111195019108;1.49124215665723;0.437648259139018;0.699413048400021
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;GFG;GLOBAL FASHION GRP EO-,01;LU2010095458;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;1.206;4.47;187991549;220292912;1;1;239.68;0.141;2.40301937949012;1295.60331182413;2.5855577932087;5;0.0505226480836236;-0.0250606305578013;-0.708836310960888;0.0551181102362204;0.660112046508464;0.87314968218455;-0.133151724243754;-0.794293477648598;3.06864445287157;1.91450104878447;0.720172475698192;0.525760752601774
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;GYC;GRAND CITY PROPERT.EO-,10;LU0775917882;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;10.6;;;;;;;;;;;1;0.0805300713557595;0.123476417140225;-0.426471763175355;0.153427638737758;0.509317511164163;0.379757318791321;0.788932400997887;-1.09434300990998;2.00033232609117;0.920712151224356;0.608444753401375;0.581351741104695
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;GLJ;GRENKE AG NA O.N.;DE000A161N30;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;27.54;19;13495227;46495573;1;1;893.18;0.5253;0.507187280630698;273.453275536893;0.545714294792445;2;0.0132450331125828;0.336893203883495;-0.0114680430323797;0.406537282941777;0.25544837482262;0.45591575791433;4.3274160467356;-0.0154982123058295;0.58820992935461;0.979103020315163;0.35672768276564;0.51494997606105
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;HABA;HAMBORNER REIT AG NA O.N.;DE000A3H2333;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;7.65;112.48;759000;81343348;1;1;550.69;0.3239;0.887316981113805;478.402641768441;0.954719448018771;4;0.0566298342541436;0.121700879765396;-0.182255954123468;0.136701337295691;0.290631657537228;0.248092241661254;1.36242320239514;-0.706128752105055;1.03755482970073;0.473222942961513;0.553064449011222;0.457376518062882
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;HHFA;HAMBURG.HAFEN LOG.A-SP NA;DE000A0S8488;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;13.14;59;72625000;72514938;1;1;826.67;0.4862;0.791014108145816;426.480330104862;0.851101205970467;3;0.0154559505409582;0.0700325732899021;-0.27669247190847;0.104201680672269;0.185298270663289;0.366556594361415;1.21759340146463;-0.731526660680921;0.711955100455824;1.04816767833818;0.595235527541474;0.685663421846735
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;HDD;HEIDELBERG.DRUCKMA.O.N.;DE0007314007;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;1.998;51.13;58399698;304479253;1;1;466.16;0.2742;3.32134855801296;1790.72637874312;3.57364519047492;4;0.0411672744302531;0.317073171225826;-0.28000000077524;0.353658537474094;0.57076022676163;0.584973993190598;1.82228304456058;-0.463955270032046;2.14237264132359;1.72691367310381;0.581498926323556;0.7078729624946
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;HLE;HELLA GMBH+CO. KGAA O.N.;DE000A13SX22;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;79.1;27.5;111111112;111111112;1;1;8561.11;5.035;1.21203243894065;653.475063635555;1.30410097599366;1;0.0279402209226771;0.0299479166666667;0.280096745972858;0.0401051939513479;0.289023656774606;0.277810699354513;0.323374056659425;1.00767511955385;1.46850906389862;0.655794753036893;0.787137938937592;0.566031010357193
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;H24;HOME24 SE  INH O.N.;DE000A14KEB5;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;7.005;28.5;24998496;30526755;1;1;227.27;0.1337;0.332994753176385;179.536257059618;0.358289736038456;5;0;0.00718907260963331;-0.265723270440252;0.00502152080344342;0.236346877961166;1.01474529887959;0.077974651831178;-0.253608589817921;-0.246394769705029;1.14707749828595;-0.161506207910884;0.271054715840839
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;HBH;HORNBACH HOLD.ST O.N.;DE0006083405;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;84.3;115.04;400000;16000000;1;1;1158.4;0.6813;0.174532669811192;94.1004084107166;0.187790539040762;2;0.0472049689440994;0.0745697896749524;-0.36445113228274;0.0912621359223302;0.313693688291216;0.408830657602845;0.76691600781734;-0.867188557839282;1.46538526906875;1.10440177776744;0.723691790896153;0.647746234047648
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;HYQ;HYPOPORT SE  NA O.N.;DE0005493365;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;132.1;15.25;6043610;6493376;1;1;614.27;0.3613;0.0708316405854949;38.1893333477716;0.0762121612021469;3;0.0417981072555205;0.315737051792829;-0.668756268806419;0.356262833675564;0.908715732440946;0.896104164760398;1.13972014728309;-0.729918875868918;1.24486975360616;1.67634899478228;0.212228387078775;0.448566873233884
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;INH;INDUS HOLDING AG;DE0006200108;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;24.95;27.35;15750000;26895559;1;1;555.39;0.3266;0.293384607395902;158.180192895908;0.315670720150789;4;0.0142276422764227;0.123873873873874;-0.245717095192187;0.136674259681093;0.233214592047429;0.321948179382703;1.72856878062315;-0.738176451878252;0.672295806244701;0.956913517993373;0.446593386208083;0.712701989870184
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;INS;INSTONE REAL EST.GRP O.N.;DE000A2NBX80;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;9.62;21.5;36988336;46988336;1;1;355.7;0.2092;0.512562483254084;276.351350508749;0.551497809129279;4;0.0201484623541888;0.145238095238095;-0.349262348056416;0.192069392812887;0.251121406615854;0.621938465752598;1.88579389294251;-0.546005500856743;0.262651124476723;1.13412822981392;0.162032873738058;0.43725622177048
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;JEN;JENOPTIK AG  NA O.N.;DE000A2NB601;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;30.46;23.16;37000000;57238115;1;1;1454.99;0.8557;0.624370064119377;336.633124884973;0.671798529345447;2;0.0687719298245613;0.162595419847328;-0.066106603308173;0.19170579029734;0.334188599925094;0.408383872134739;1.58829062299219;-0.149003581211363;0.863885518211652;1.22367597181689;0.400472010665458;0.718487314582304
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;JST;JOST WERKE AG INH.   O.N.;DE000JST4000;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;52.7;27.4;14900000;14900000;1;1;762.88;0.4487;0.162533548761673;87.6310053324799;0.17487993948171;3;0.00957854406130276;-0.0131086142322098;0.209185148213229;0.00190114068441072;0.248939903638821;0.3212050411854;-0.194787679933447;0.654221966855597;0.213069580191285;0.851255678585435;0.13259725651694;0.635475665178969
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;KCO;KLOECKNER + CO SE NA O.N.;DE000KC01000;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;9.875;;;;;;;;;;;3;0.0270410816348281;0.0572805142398447;0.057260329289216;0.0693015700911841;0.287796970171216;0.451166621299952;0.637865151558845;0.134293060180348;0.976778944663835;1.08706625003861;0.525796483553548;0.577750467889959
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;SKB;KOENIG + BAUER AG ST O.N.;DE0007193500;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;17.82;142.72;8000000;16524783;1;1;262.41;0.1543;0.180257155940037;97.1868018249042;0.193949869193852;5;0.00337837837837829;0.0683453237410072;-0.331332082551595;0.0945945945945945;0.4180916682606;0.431051840196326;0.526332551773862;-0.746851551495042;1.24861868482204;1.24801221252548;0.462664227666412;0.694241525061849
2/02/2023;3BTH;DAX INTER. MID 100 PR EUR;DE000A0S3CG1;KTN;KONTRON AG O.N;AT0000A0E9W5;n/a;Prime Standard;XETRA;1995.64;;;;1065.3107384;1.6326217;170031.14;100;0.017010997523264;0.109650586063477;-0.113222303194042;0.124095238631691;0.15492004175568;0.239784582166102;2.29947441088634;-0.447193602987708;19.1;0.93;10900000;63630568;1;1;973.55;0.5726;0.694100807165162;374.228902262867;0.746826166511868;2;0.0219368646334936;0.222008957133717;0.173186012923296;0.249182472204055;0.441241242936503;0.415696407876743;1.64687517976776;0.420265309737943;0.818706004367204;1.0013085143807;0.28744812596869;0.577580992259447
